Cluster Index,Channel Name,Channel Type,x (um),y (um),z (um),Current Index,Current String
2,CaChC2PQ1_Membrane,PQ,-0.023862162119794923,-0.10075678642080639,0.42,738,((192.98656473198537*t+-0.05731124148360878)*(t>=0.0005084443885095482)*(t<0.0005250515483703584)) + ((395.10537929463766*t+-0.16403508460145183)*(t>=0.0005340914932296076)*(t<0.000538609310952966)) + ((587.1337280794233*t+-0.2675887915694016)*(t>=0.0005393584561553599)*(t<0.0005789923615729529)) + ((840.5227110874159*t+-0.4148170264185195)*(t>=0.0005845294649050371)*(t<0.0006161119363347021)) + ((864.2842222738524*t+-0.429265655968015)*(t>=0.0006200998187497308)*(t<0.0008324141148346278)) + ((327.5860943538989*t+0.01752816977475341)*(t>=0.0008325640434913204)*(t<0.0010189112089508138))
2,CaChC2PQ2_Membrane,PQ,0.007751590544188432,-0.09915989875838535,0.42,982,((457.1780148078413*t+-0.19744798257057677)*(t>=0.000538125926871609)*(t<0.0005480182210383074)) + ((781.1830164504984*t+-0.3767114980224242)*(t>=0.0005547897247306858)*(t<0.000890299357962896)) + ((161.56344136258963*t+0.17624226029734721)*(t>=0.0008958578739179727)*(t<0.00114105498116976))
2,CaChC2PQ3_Membrane,PQ,0.00042518937299867494,-0.09732481278811224,0.42,530,0.0
2,CaChC2PQ4_Membrane,PQ,-0.005832098445906228,-0.10132200940274459,0.42,524,0.0
2,CaChC2PQ5_Membrane,PQ,-0.020582205803075328,-0.1093318678631089,0.42,39,((683.8750760818822*t+-0.3151636764014038)*(t>=0.0005253298206659263)*(t<0.0006291165972732255)) + ((966.2472890647562*t+-0.49292793456554607)*(t>=0.0006382829401123177)*(t<0.0006422047406520413)) + ((929.8076832576559*t+-0.4693539328384977)*(t>=0.0006462590765367417)*(t<0.0007721845823578051)) + ((469.30145072480934*t+-0.11365576661176965)*(t>=0.0007725053402723059)*(t<0.0009750886507738857))
2,CaChC2PQ6_Membrane,PQ,-0.010600421772020125,-0.08815308843561366,0.42,584,((-137.42546671837712*t+0.11146260218634885)*(t>=0.0004672527565975601)*(t<0.0005114995446824316)) + ((232.3360509069408*t+-0.07786281155247976)*(t>=0.0005137924553300632)*(t<0.0005268946441623578)) + ((782.9214909367331*t+-0.3729021785163149)*(t>=0.000538570428039552)*(t<0.000654000883318119)) + ((619.538065543754*t+-0.2657119853318468)*(t>=0.000654929383185369)*(t<0.0009881157596173396))
2,CaChC2PQ7_Membrane,PQ,0.015637411074282456,-0.08348954831100633,0.42,771,((-308.2148820802071*t+0.1942257625477642)*(t>=0.00045363761321049834)*(t<0.0004991229675024063)) + ((775.8789630406246*t+-0.3518577077436583)*(t>=0.0005058063923943915)*(t<0.000746618784882106))
2,CaChC2N1_Membrane,N,0.0013131807327084982,-0.09957160248330525,0.42,284,0.0
2,CaChC2N2_Membrane,N,-0.0026766139809827807,-0.10493327049729066,0.42,889,0.0
2,CaChC2N3_Membrane,N,0.009609522957396522,-0.09005128505572599,0.42,93,0.0
2,CaChC2N4_Membrane,N,0.025138217285327294,-0.10608801569532046,0.42,766,0.0
2,CaChC2N5_Membrane,N,0.020209479639074414,-0.10351364066561848,0.42,401,0.0
2,CaChC2N6_Membrane,N,-0.011533852425782665,-0.12176698682288858,0.42,491,0.0
2,CaChC2N7_Membrane,N,0.00021405538083647468,-0.09648969621428517,0.42,279,0.0
2,CaChC2N8_Membrane,N,0.019590680660104907,-0.08670578239936404,0.42,59,((632.9849374640584*t+-0.27417949664402125)*(t>=0.0004970360393348846)*(t<0.0006558922665394046)) + ((812.5036268126354*t+-0.3918626306975537)*(t>=0.0006562494184747348)*(t<0.0008542585325536187))
2,CaChC2R1_Membrane,R,0.0008655758340480406,-0.09835757075203234,0.42,180,((982.8000000000517*t+-0.5034582000000355)*(t>=0.0006856649812929153)*(t<0.0006873612299526143)) + ((894.4453809095126*t+-0.4426929941505838)*(t>=0.0006877422649197791)*(t<0.0007778777686188635))
