Cluster Index,Channel Name,Channel Type,x (um),y (um),z (um),Current Index,Current String
1,CaChC1N6_Membrane,N,-0.0039113705781930784,0.08936074167191367,0.42,874,0.0
1,CaChC1N7_Membrane,N,-0.0059300201960807725,0.09968065814211109,0.42,806,0.0
1,CaChC1N8_Membrane,N,-0.015330013741993194,0.10862785924469266,0.42,339,((95.31215426581771*t+0.007966203891649058)*(t>=0.0004583153909082329)*(t<0.0005631931284834203)) + ((902.9367498043465*t+-0.44775620723770837)*(t>=0.0005664483733652995)*(t<0.0006982945022383287)) + ((756.5758041502897*t+-0.34514674793494626)*(t>=0.0007002076664075781)*(t<0.0008585323146769006))
1,CaChC1R1_Membrane,R,-0.016196594327411853,0.12176989507446033,0.42,943,((351.5735510828664*t+-0.10542415334104353)*(t>=0.0006302677397366636)*(t<0.0013326038958757739))
2,CaChC2PQ1_Membrane,PQ,0.006003916990733527,-0.09924662016386748,0.42,723,0.0
2,CaChC2PQ2_Membrane,PQ,0.021469565455918615,-0.09316457852425428,0.42,208,((914.2248998116929*t+-0.4596198959131104)*(t>=0.0006002539754291518)*(t<0.0007876031235300789))
2,CaChC2PQ3_Membrane,PQ,0.025082705021438938,-0.09109164223604825,0.42,691,((-1063.1789578776509*t+0.5307021944960504)*(t>=0.00041599890858420434)*(t<0.00043244334142319583)) + ((-498.1770826347915*t+0.28604414780995757)*(t>=0.0004331940840146117)*(t<0.0004924035977286022)) + ((-73.74239095968662*t+0.07703630245716928)*(t>=0.0004935038356594242)*(t<0.0004946383606749857)) + ((335.53621095608634*t+-0.12731367780286915)*(t>=0.0004997931352760206)*(t<0.0005632370490950096)) + ((897.3734597589823*t+-0.4454900627097383)*(t>=0.0005701676937848555)*(t<0.000678836132331477)) + ((985.2225008146265*t+-0.5051248991290579)*(t>=0.0006789257511378974)*(t<0.0006880076650520611)) + ((809.92804611334*t+-0.3767658737070009)*(t>=0.0007604696018186102)*(t<0.0007712098015689985))
2,CaChC2PQ4_Membrane,PQ,0.010583039877715318,-0.10237898066260717,0.42,373,0.0
2,CaChC2PQ5_Membrane,PQ,0.013388208298447989,-0.08547502295684413,0.42,999,0.0
2,CaChC2PQ6_Membrane,PQ,0.009753251298080393,-0.09802841571465087,0.42,454,0.0
2,CaChC2PQ7_Membrane,PQ,-0.016921937525761096,-0.10954753231167684,0.42,445,((-71.26949868431596*t+0.11548275241675743)*(t>=0.00041835331101755096)*(t<0.0005812951410696396)) + ((914.1692706064385*t+-0.4581488300303729)*(t>=0.0005864684267729407)*(t<0.0006621462515792854)) + ((985.3932624235931*t+-0.5052697784382219)*(t>=0.0006712543516900387)*(t<0.0006927807626929784))
2,CaChC2N1_Membrane,N,0.014931470247683544,-0.10695813277195276,0.42,246,0.0
2,CaChC2N2_Membrane,N,0.018709005981771065,-0.07865049600810947,0.42,851,0.0
2,CaChC2N3_Membrane,N,-0.012126222230138822,-0.09689362493432598,0.42,900,0.0
2,CaChC2N4_Membrane,N,-0.006049906682965205,-0.10675938760641894,0.42,224,((782.9535294094319*t+-0.38117869441310426)*(t>=0.000585227795950553)*(t<0.0005910760810760524)) + ((947.6797198952046*t+-0.4789115004191923)*(t>=0.0005936617773499998)*(t<0.0007028485024396849))
2,CaChC2N5_Membrane,N,0.017553250558913127,-0.09726961728279188,0.42,880,((141.49182515043034*t+-0.03047629223416848)*(t>=0.0005008397246405285)*(t<0.0005235359931466078)) + ((575.505056435792*t+-0.2584386287603496)*(t>=0.0005260397446109765)*(t<0.0005916160013603125)) + ((876.1761862680877*t+-0.4367441925270487)*(t>=0.0005992071749609114)*(t<0.0006173503281228889)) + ((971.3124323324969*t+-0.49567456050631997)*(t>=0.0006208638221547398)*(t<0.0007126271562951984))
2,CaChC2N6_Membrane,N,0.0181450165068048,-0.08510484871985594,0.42,640,0.0
2,CaChC2N7_Membrane,N,0.015011584038537761,-0.10750151680033698,0.42,66,((849.5791062458227*t+-0.41079491334132107)*(t>=0.0006958564956364225)*(t<0.0008030023875202056))
2,CaChC2N8_Membrane,N,0.007254144368617163,-0.09512188304887739,0.42,429,((395.0801806646576*t+-0.10728609394432762)*(t>=0.0006741682519117331)*(t<0.0011874136833979507))
2,CaChC2R1_Membrane,R,0.002579129502765231,-0.09711198257459015,0.42,630,0.0
