Cluster Index,Channel Name,Channel Type,x (um),y (um),z (um),Current Index,Current String
1,CaChC1N5_Membrane,N,0.0044336832906085215,0.09385379721869039,0.42,966,((402.8591088907324*t+-0.163638400778286)*(t>=0.0005072136434251158)*(t<0.0005697772742308152)) + ((810.7680589795972*t+-0.39635066353340276)*(t>=0.0005719963483197712)*(t<0.0006174895380490809)) + ((922.0489375165106*t+-0.4650748770265821)*(t>=0.0006183422227496982)*(t<0.0006242285440101829)) + ((904.3562955941451*t+-0.45401776717091247)*(t>=0.0006247022357578412)*(t<0.0007993720295003357))
1,CaChC1N6_Membrane,N,0.0006602683602176463,0.123451580420027,0.42,750,0.0
1,CaChC1N7_Membrane,N,0.008027135558302286,0.11770776007149561,0.42,487,0.0
1,CaChC1N8_Membrane,N,0.004201882356792854,0.08883363894965704,0.42,193,0.0
1,CaChC1R1_Membrane,R,-0.005867182863616969,0.11517268950003907,0.42,425,0.0
2,CaChC2PQ1_Membrane,PQ,-0.0020257451413201715,-0.1059349625799634,0.42,782,((980.9596284224815*t+-0.5023115041133295)*(t>=0.0006378866972512964)*(t<0.0007033383328968617)) + ((640.0884030130547*t+-0.2590706251669792)*(t>=0.0007144758578741369)*(t<0.0009192558866355454)) + ((94.80228541689179*t+0.24291680776290214)*(t>=0.0009224690908608978)*(t<0.001264401594545142))
2,CaChC2PQ2_Membrane,PQ,0.01261020654305807,-0.09557164868810769,0.42,782,((980.9596284224815*t+-0.5023115041133295)*(t>=0.0006378866972512964)*(t<0.0007033383328968617)) + ((640.0884030130547*t+-0.2590706251669792)*(t>=0.0007144758578741369)*(t<0.0009192558866355454)) + ((94.80228541689179*t+0.24291680776290214)*(t>=0.0009224690908608978)*(t<0.001264401594545142))
2,CaChC2PQ3_Membrane,PQ,-0.001499401006990977,-0.11196578411876837,0.42,506,0.0
2,CaChC2PQ4_Membrane,PQ,-0.00881952574729029,-0.0979588492830102,0.42,293,((938.3087575454996*t+-0.47303103043276407)*(t>=0.0005912635807555233)*(t<0.0006839546468469361)) + ((979.1491984811543*t+-0.500952274948905)*(t>=0.0006864040781617809)*(t<0.0006947711957555122)) + ((662.4464918659515*t+-0.2788781247994162)*(t>=0.0007013865350734797)*(t<0.0009170221943738162))
2,CaChC2PQ5_Membrane,PQ,0.00647035651264095,-0.0989272312063366,0.42,567,0.0
2,CaChC2PQ6_Membrane,PQ,-0.013978121599685407,-0.0927627521814457,0.42,799,((824.1464303961004*t+-0.38762123128030995)*(t>=0.0005230882616471376)*(t<0.0007665772196001702)) + ((753.4518481052459*t+-0.3330812629041811)*(t>=0.0007751161859258205)*(t<0.0007917668562658697)) + ((652.8781949430138*t+-0.25300548059827915)*(t>=0.000799107646852221)*(t<0.00082742458708009))
2,CaChC2PQ7_Membrane,PQ,0.0005261036554902967,-0.09906555594476915,0.42,577,((-347.15240944677043*t+0.21015603858022947)*(t>=0.0004615376859960618)*(t<0.00048501173934735855)) + ((138.39397541970848*t+-0.0287891785403283)*(t>=0.0004998337262082355)*(t<0.0005240391148457295)) + ((556.30820846676*t+-0.24894641348826338)*(t>=0.0005284567760554607)*(t<0.0005832432350748358)) + ((726.9519758961371*t+-0.34835936548458146)*(t>=0.0005863105944579202)*(t<0.0009413195498842466))
2,CaChC2N1_Membrane,N,0.005468631445772432,-0.10307087685036093,0.42,453,((809.931764729035*t+-0.39535030003590715)*(t>=0.0005682072175714647)*(t<0.0008718920293562522))
2,CaChC2N2_Membrane,N,-0.010540515450121453,-0.09380784766647661,0.42,180,0.0
2,CaChC2N3_Membrane,N,-0.00030301093676809104,-0.10883593522673321,0.42,604,0.0
2,CaChC2N4_Membrane,N,-0.0039048202378398145,-0.10036834828994672,0.42,659,((-54.93629236653242*t+0.06909761744442161)*(t>=0.00048086167526485013)*(t<0.0005105705618673906)) + ((787.1706549809015*t+-0.36132075888127246)*(t>=0.0005112739377870919)*(t<0.0008088587998146344))
2,CaChC2N5_Membrane,N,0.004586714882084341,-0.07146560245123827,0.42,524,((887.0905955666944*t+-0.4348473788328887)*(t>=0.0005529477931245481)*(t<0.0007341430806227298)) + ((841.5519598658746*t+-0.40078962262229745)*(t>=0.0007526650838341137)*(t<0.000758253316896193))
2,CaChC2N6_Membrane,N,0.006121239007490182,-0.12557136076984105,0.42,456,0.0
2,CaChC2N7_Membrane,N,-0.005515189375931792,-0.12470930179606632,0.42,830,((805.315480895836*t+-0.3876129343080936)*(t>=0.0005460312105363237)*(t<0.0006536342790765953)) + ((962.3794076434341*t+-0.4901868219843791)*(t>=0.000657620608552578)*(t<0.0007351888068853605))
2,CaChC2N8_Membrane,N,-0.0021305300966237874,-0.11075346310483641,0.42,357,((635.0046462270409*t+-0.29465148196465696)*(t>=0.0005462607239460695)*(t<0.0005847942302254754)) + ((939.970142562588*t+-0.4734907396995694)*(t>=0.0005877688727107018)*(t<0.000702936084948518))
2,CaChC2R1_Membrane,R,0.004077156401967245,-0.09323394990270895,0.42,516,0.0
